V1	V2
3306	314587at7147	db4a
3307	315597at7147	db4a
3308	316991at7147	db4a
3309	32033at7147	db4a
3310	320612at7147	db4a
3311	320655at7147	db4a
3312	320959at7147	db4a
3313	32210at7147	db4a
3314	322876at7147	db4a
3315	323186at7147	db4a
3316	323291at7147	db4a
3317	323543at7147	db4a
3318	323631at7147	db4a
3319	323908at7147	db4a
3320	324287at7147	db4a
3321	324612at7147	db4a
3322	32518at7147	db4a
3323	325336at7147	db4a
3324	327139at7147	db4a
3325	327406at7147	db4a
3326	327637at7147	db4a
3327	328039at7147	db4a
3328	328154at7147	db4a
3329	329005at7147	db4a
3330	329136at7147	db4a
3331	329216at7147	db4a
3332	329283at7147	db4a
3333	329992at7147	db4a
3334	330587at7147	db4a
3335	332196at7147	db4a
3336	332961at7147	db4a
3337	333750at7147	db4a
3338	333779at7147	db4a
3339	334708at7147	db4a
3340	336055at7147	db4a
3341	336114at7147	db4a
3342	33639at7147	db4a
3343	336480at7147	db4a
3344	336831at7147	db4a
3345	336988at7147	db4a
3346	337154at7147	db4a
3347	33872at7147	db4a
3348	339219at7147	db4a
3349	339340at7147	db4a
3350	33935at7147	db4a
3351	33961at7147	db4a
3352	341050at7147	db4a
3353	341938at7147	db4a
3354	34225at7147	db4a
3355	342356at7147	db4a
3356	343282at7147	db4a
3357	344901at7147	db4a
3358	345076at7147	db4a
3359	345709at7147	db4a
3360	3474at7147	db4a
3361	347901at7147	db4a
3362	349066at7147	db4a
3363	34908at7147	db4a
3364	349613at7147	db4a
3365	350020at7147	db4a
3366	35057at7147	db4a
3367	351128at7147	db4a
3368	351859at7147	db4a
3369	352170at7147	db4a
3370	352923at7147	db4a
3371	355206at7147	db4a
3372	356016at7147	db4a
3373	36517at7147	db4a
3374	39285at7147	db4a
3375	39752at7147	db4a
3376	40213at7147	db4a
3377	40927at7147	db4a
3378	41454at7147	db4a
3379	4218at7147	db4a
3380	421at7147	db4a
3381	42201at7147	db4a
3382	42570at7147	db4a
3383	43239at7147	db4a
3384	43269at7147	db4a
3385	43367at7147	db4a
3386	43826at7147	db4a
3387	44053at7147	db4a
3388	4511at7147	db4a
3389	45780at7147	db4a
3390	48144at7147	db4a
3391	50868at7147	db4a
3392	5241at7147	db4a
3393	5433at7147	db4a
3394	54640at7147	db4a
3395	54802at7147	db4a
3396	54965at7147	db4a
3397	55219at7147	db4a
3398	55526at7147	db4a
3399	55659at7147	db4a
3400	55688at7147	db4a
3401	55724at7147	db4a
3402	55728at7147	db4a
3403	55738at7147	db4a
3404	56167at7147	db4a
3405	56303at7147	db4a
3406	56506at7147	db4a
3407	56553at7147	db4a
3408	56708at7147	db4a
3409	5674at7147	db4a
3410	56927at7147	db4a
3411	57046at7147	db4a
3412	57156at7147	db4a
3413	57233at7147	db4a
3414	57347at7147	db4a
3415	57360at7147	db4a
3416	57441at7147	db4a
3417	57615at7147	db4a
3418	57635at7147	db4a
3419	57773at7147	db4a
3420	57868at7147	db4a
3421	57890at7147	db4a
3422	58040at7147	db4a
3423	58059at7147	db4a
3424	58061at7147	db4a
3425	58253at7147	db4a
3426	58283at7147	db4a
3427	58401at7147	db4a
3428	58584at7147	db4a
3429	59031at7147	db4a
3430	59034at7147	db4a
3431	59058at7147	db4a
3432	59207at7147	db4a
3433	59326at7147	db4a
3434	59372at7147	db4a
3435	59473at7147	db4a
3436	59688at7147	db4a
3437	60114at7147	db4a
3438	60427at7147	db4a
3439	60581at7147	db4a
3440	60720at7147	db4a
3441	61138at7147	db4a
3442	61299at7147	db4a
3443	61374at7147	db4a
3444	61410at7147	db4a
3445	61746at7147	db4a
3446	61815at7147	db4a
3447	61894at7147	db4a
3448	62045at7147	db4a
3449	62197at7147	db4a
3450	62282at7147	db4a
3451	6240at7147	db4a
3452	62443at7147	db4a
3453	62681at7147	db4a
3454	62916at7147	db4a
3455	63341at7147	db4a
3456	63354at7147	db4a
3457	63388at7147	db4a
3458	63604at7147	db4a
3459	63639at7147	db4a
3460	63670at7147	db4a
3461	63808at7147	db4a
3462	63829at7147	db4a
3463	63942at7147	db4a
3464	63959at7147	db4a
3465	64161at7147	db4a
3466	64346at7147	db4a
3467	64374at7147	db4a
3468	64380at7147	db4a
3469	64440at7147	db4a
3470	64480at7147	db4a
3471	64639at7147	db4a
3472	64887at7147	db4a
3473	65169at7147	db4a
3474	65369at7147	db4a
3475	65385at7147	db4a
3476	65485at7147	db4a
3477	66000at7147	db4a
3478	66020at7147	db4a
3479	66053at7147	db4a
3480	66475at7147	db4a
3481	66649at7147	db4a
3482	66893at7147	db4a
3483	66984at7147	db4a
3484	67026at7147	db4a
3485	67176at7147	db4a
3486	67222at7147	db4a
3487	67337at7147	db4a
3488	67422at7147	db4a
3489	67451at7147	db4a
3490	67779at7147	db4a
3491	68052at7147	db4a
3492	68227at7147	db4a
3493	68267at7147	db4a
3494	68362at7147	db4a
3495	68528at7147	db4a
3496	68595at7147	db4a
3497	68714at7147	db4a
3498	68995at7147	db4a
3499	69556at7147	db4a
3500	69668at7147	db4a
3501	69706at7147	db4a
3502	70302at7147	db4a
3503	70477at7147	db4a
3504	70519at7147	db4a
3505	7054at7147	db4a
3506	70552at7147	db4a
3507	70737at7147	db4a
3508	71152at7147	db4a
3509	71292at7147	db4a
3510	71326at7147	db4a
3511	71353at7147	db4a
3512	71374at7147	db4a
3513	71469at7147	db4a
3514	71780at7147	db4a
3515	72000at7147	db4a
3516	72026at7147	db4a
3517	72076at7147	db4a
3518	72344at7147	db4a
3519	72440at7147	db4a
3520	72445at7147	db4a
3521	72683at7147	db4a
3522	72706at7147	db4a
3523	72824at7147	db4a
3524	72836at7147	db4a
3525	72989at7147	db4a
3526	73590at7147	db4a
3527	74236at7147	db4a
3528	74458at7147	db4a
3529	74492at7147	db4a
3530	74641at7147	db4a
3531	74667at7147	db4a
3532	74995at7147	db4a
3533	75040at7147	db4a
3534	75060at7147	db4a
3535	75537at7147	db4a
3536	75540at7147	db4a
3537	75810at7147	db4a
3538	75811at7147	db4a
3539	75907at7147	db4a
3540	76175at7147	db4a
3541	76376at7147	db4a
3542	76622at7147	db4a
3543	76650at7147	db4a
3544	76959at7147	db4a
3545	77133at7147	db4a
3546	8364at7147	db4a
3547	8944at7147	db4a
3548	908at7147	db4a
3549	90937at7147	db4a
3550	91028at7147	db4a
3551	9425at7147	db4a
3552	95207at7147	db4a
3553	97765at7147	db4a
3554	114765at7147	db4b
3555	118254at7147	db4b
3556	12116at7147	db4b
3557	1323at7147	db4b
3558	138312at7147	db4b
3559	145400at7147	db4b
3560	14661at7147	db4b
3561	154407at7147	db4b
3562	154496at7147	db4b
3563	157428at7147	db4b
3564	158087at7147	db4b
3565	15977at7147	db4b
3566	161360at7147	db4b
3567	161620at7147	db4b
3568	162072at7147	db4b
3569	162154at7147	db4b
3570	163173at7147	db4b
3571	163232at7147	db4b
3572	164972at7147	db4b
3573	165341at7147	db4b
3574	165755at7147	db4b
3575	166235at7147	db4b
3576	166906at7147	db4b
3577	167292at7147	db4b
3578	168895at7147	db4b
3579	169033at7147	db4b
3580	169165at7147	db4b
3581	169173at7147	db4b
3582	16945at7147	db4b
3583	171492at7147	db4b
3584	172045at7147	db4b
3585	172317at7147	db4b
3586	17231at7147	db4b
3587	17896at7147	db4b
3588	17953at7147	db4b
3589	18027at7147	db4b
3590	181338at7147	db4b
3591	181903at7147	db4b
3592	185176at7147	db4b
3593	186332at7147	db4b
3594	186698at7147	db4b
3595	187993at7147	db4b
3596	189891at7147	db4b
3597	190114at7147	db4b
3598	190176at7147	db4b
3599	190351at7147	db4b
3600	19144at7147	db4b
3601	192958at7147	db4b
3602	193917at7147	db4b
3603	193947at7147	db4b
3604	195060at7147	db4b
3605	196120at7147	db4b
3606	197135at7147	db4b
3607	197152at7147	db4b
3608	198673at7147	db4b
3609	200062at7147	db4b
3610	201194at7147	db4b
3611	202679at7147	db4b
3612	204383at7147	db4b
3613	206632at7147	db4b
3614	208352at7147	db4b
3615	209407at7147	db4b
3616	214607at7147	db4b
3617	214703at7147	db4b
3618	214843at7147	db4b
3619	216182at7147	db4b
3620	217122at7147	db4b
3621	218238at7147	db4b
3622	218305at7147	db4b
3623	218314at7147	db4b
3624	218711at7147	db4b
3625	219689at7147	db4b
3626	219819at7147	db4b
3627	222145at7147	db4b
3628	222873at7147	db4b
3629	223645at7147	db4b
3630	223744at7147	db4b
3631	226661at7147	db4b
3632	227055at7147	db4b
3633	227061at7147	db4b
3634	227395at7147	db4b
3635	230011at7147	db4b
3636	231288at7147	db4b
3637	231607at7147	db4b
3638	232835at7147	db4b
3639	237270at7147	db4b
3640	240774at7147	db4b
3641	240886at7147	db4b
3642	243105at7147	db4b
3643	24342at7147	db4b
3644	244151at7147	db4b
3645	244550at7147	db4b
3646	246946at7147	db4b
3647	247289at7147	db4b
3648	248412at7147	db4b
3649	249556at7147	db4b
3650	249677at7147	db4b
3651	25045at7147	db4b
3652	250949at7147	db4b
3653	251050at7147	db4b
3654	252141at7147	db4b
3655	252158at7147	db4b
3656	252292at7147	db4b
3657	252835at7147	db4b
3658	252939at7147	db4b
3659	253961at7147	db4b
3660	25419at7147	db4b
3661	254745at7147	db4b
3662	255486at7147	db4b
3663	255778at7147	db4b
3664	256446at7147	db4b
3665	257726at7147	db4b
3666	257845at7147	db4b
3667	25828at7147	db4b
3668	259232at7147	db4b
3669	260922at7147	db4b
3670	262394at7147	db4b
3671	265491at7147	db4b
3672	266047at7147	db4b
3673	266550at7147	db4b
3674	268871at7147	db4b
3675	270295at7147	db4b
3676	270439at7147	db4b
3677	272235at7147	db4b
3678	272332at7147	db4b
3679	272952at7147	db4b
3680	273487at7147	db4b
3681	273906at7147	db4b
3682	274795at7147	db4b
3683	274915at7147	db4b
3684	275475at7147	db4b
3685	275815at7147	db4b
3686	276218at7147	db4b
3687	27852at7147	db4b
3688	278638at7147	db4b
3689	278917at7147	db4b
3690	278999at7147	db4b
3691	279073at7147	db4b
3692	279464at7147	db4b
3693	27997at7147	db4b
3694	280212at7147	db4b
3695	280390at7147	db4b
3696	281267at7147	db4b
3697	281542at7147	db4b
3698	281669at7147	db4b
3699	28180at7147	db4b
3700	28453at7147	db4b
3701	284558at7147	db4b
3702	28614at7147	db4b
3703	287351at7147	db4b
3704	287511at7147	db4b
3705	28958at7147	db4b
3706	290481at7147	db4b
3707	293245at7147	db4b
3708	295337at7147	db4b
3709	296534at7147	db4b
3710	296695at7147	db4b
3711	297866at7147	db4b
3712	297932at7147	db4b
3713	299666at7147	db4b
3714	300778at7147	db4b
3715	302851at7147	db4b
3716	304387at7147	db4b
3717	305612at7147	db4b
3718	305925at7147	db4b
3719	308728at7147	db4b
3720	310237at7147	db4b
3721	310503at7147	db4b
3722	311252at7147	db4b
3723	312007at7147	db4b
3724	312485at7147	db4b
3725	313423at7147	db4b
3726	315299at7147	db4b
3727	315835at7147	db4b
3728	316547at7147	db4b
3729	316673at7147	db4b
3730	317118at7147	db4b
3731	318481at7147	db4b
3732	320425at7147	db4b
3733	320463at7147	db4b
3734	32183at7147	db4b
3735	322577at7147	db4b
3736	322647at7147	db4b
3737	322797at7147	db4b
3738	32289at7147	db4b
3739	325325at7147	db4b
3740	328697at7147	db4b
3741	334129at7147	db4b
3742	33462at7147	db4b
3743	33545at7147	db4b
3744	33557at7147	db4b
3745	33604at7147	db4b
3746	336421at7147	db4b
3747	338204at7147	db4b
3748	33865at7147	db4b
3749	340823at7147	db4b
3750	344048at7147	db4b
3751	344407at7147	db4b
3752	345445at7147	db4b
3753	34697at7147	db4b
3754	347136at7147	db4b
3755	347528at7147	db4b
3756	348165at7147	db4b
3757	351423at7147	db4b
3758	353269at7147	db4b
3759	354383at7147	db4b
3760	355668at7147	db4b
3761	355693at7147	db4b
3762	35769at7147	db4b
3763	37366at7147	db4b
3764	37663at7147	db4b
3765	38565at7147	db4b
3766	39581at7147	db4b
3767	39893at7147	db4b
3768	43223at7147	db4b
3769	49690at7147	db4b
3770	49933at7147	db4b
3771	50027at7147	db4b
3772	50326at7147	db4b
3773	54922at7147	db4b
3774	55436at7147	db4b
3775	55739at7147	db4b
3776	56037at7147	db4b
3777	56165at7147	db4b
3778	56498at7147	db4b
3779	56549at7147	db4b
3780	56566at7147	db4b
3781	56645at7147	db4b
3782	56713at7147	db4b
3783	57237at7147	db4b
3784	5723at7147	db4b
3785	57311at7147	db4b
3786	57454at7147	db4b
3787	57459at7147	db4b
3788	57508at7147	db4b
3789	57557at7147	db4b
3790	57700at7147	db4b
3791	57929at7147	db4b
3792	58417at7147	db4b
3793	58753at7147	db4b
3794	58932at7147	db4b
3795	58935at7147	db4b
3796	59366at7147	db4b
3797	60134at7147	db4b
3798	60353at7147	db4b
3799	60849at7147	db4b
3800	61116at7147	db4b
3801	61276at7147	db4b
3802	61469at7147	db4b
3803	61774at7147	db4b
3804	61938at7147	db4b
3805	62100at7147	db4b
3806	62270at7147	db4b
3807	62339at7147	db4b
3808	62879at7147	db4b
3809	62907at7147	db4b
3810	63017at7147	db4b
3811	63187at7147	db4b
3812	63476at7147	db4b
3813	63540at7147	db4b
3814	63597at7147	db4b
3815	63607at7147	db4b
3816	63804at7147	db4b
3817	64084at7147	db4b
3818	64272at7147	db4b
3819	64278at7147	db4b
3820	64636at7147	db4b
3821	64757at7147	db4b
3822	64974at7147	db4b
3823	65054at7147	db4b
3824	65213at7147	db4b
3825	65399at7147	db4b
3826	65602at7147	db4b
3827	65834at7147	db4b
3828	65844at7147	db4b
3829	65972at7147	db4b
3830	66606at7147	db4b
3831	67052at7147	db4b
3832	67644at7147	db4b
3833	67659at7147	db4b
3834	67845at7147	db4b
3835	68075at7147	db4b
3836	68082at7147	db4b
3837	68224at7147	db4b
3838	68288at7147	db4b
3839	68292at7147	db4b
3840	68373at7147	db4b
3841	68399at7147	db4b
3842	68458at7147	db4b
3843	68762at7147	db4b
3844	69019at7147	db4b
3845	69074at7147	db4b
3846	69079at7147	db4b
3847	69085at7147	db4b
3848	69261at7147	db4b
3849	69313at7147	db4b
3850	69379at7147	db4b
3851	69591at7147	db4b
3852	69709at7147	db4b
3853	70044at7147	db4b
3854	70080at7147	db4b
3855	70106at7147	db4b
3856	70218at7147	db4b
3857	70340at7147	db4b
3858	70608at7147	db4b
3859	70637at7147	db4b
3860	71013at7147	db4b
3861	71178at7147	db4b
3862	71223at7147	db4b
3863	71443at7147	db4b
3864	71465at7147	db4b
3865	71960at7147	db4b
3866	72443at7147	db4b
3867	72599at7147	db4b
3868	72768at7147	db4b
3869	72786at7147	db4b
3870	73290at7147	db4b
3871	73800at7147	db4b
3872	73869at7147	db4b
3873	73994at7147	db4b
3874	74477at7147	db4b
3875	74664at7147	db4b
3876	74794at7147	db4b
3877	74811at7147	db4b
3878	74847at7147	db4b
3879	75250at7147	db4b
3880	75316at7147	db4b
3881	75426at7147	db4b
3882	75478at7147	db4b
3883	75525at7147	db4b
3884	75691at7147	db4b
3885	76375at7147	db4b
3886	76503at7147	db4b
3887	76860at7147	db4b
3888	76942at7147	db4b
3889	77167at7147	db4b
3890	8079at7147	db4b
3891	9191at7147	db4b
3892	10097at7147	db5
3893	10198at7147	db5
3894	10654at7147	db5
3895	108194at7147	db5
3896	11023at7147	db5
3897	117470at7147	db5
3898	11753at7147	db5
3899	11778at7147	db5
3900	12226at7147	db5
3901	124132at7147	db5
3902	125314at7147	db5
3903	12759at7147	db5
3904	13389at7147	db5
3905	13588at7147	db5
3906	136142at7147	db5
3907	141840at7147	db5
3908	14247at7147	db5
3909	142617at7147	db5
3910	14525at7147	db5
3911	14621at7147	db5
3912	14633at7147	db5
3913	149853at7147	db5
3914	15074at7147	db5
3915	15549at7147	db5
3916	15662at7147	db5
3917	161816at7147	db5
3918	161986at7147	db5
3919	162279at7147	db5
3920	162523at7147	db5
3921	16264at7147	db5
3922	163083at7147	db5
3923	163258at7147	db5
3924	163316at7147	db5
3925	163391at7147	db5
3926	163483at7147	db5
3927	163534at7147	db5
3928	164916at7147	db5
3929	165055at7147	db5
3930	165117at7147	db5
3931	165814at7147	db5
3932	165944at7147	db5
3933	166120at7147	db5
3934	166242at7147	db5
3935	166427at7147	db5
3936	166517at7147	db5
3937	166641at7147	db5
3938	166882at7147	db5
3939	166924at7147	db5
3940	167029at7147	db5
3941	167175at7147	db5
3942	167786at7147	db5
3943	167972at7147	db5
3944	168021at7147	db5
3945	168060at7147	db5
3946	168244at7147	db5
3947	168588at7147	db5
3948	168643at7147	db5
3949	168677at7147	db5
3950	168682at7147	db5
3951	168883at7147	db5
3952	168942at7147	db5
3953	168959at7147	db5
3954	168975at7147	db5
3955	1690at7147	db5
3956	169311at7147	db5
3957	17073at7147	db5
3958	171365at7147	db5
3959	171855at7147	db5
3960	172299at7147	db5
3961	173218at7147	db5
3962	174040at7147	db5
3963	17410at7147	db5
3964	174436at7147	db5
3965	175661at7147	db5
3966	17568at7147	db5
3967	175710at7147	db5
3968	17603at7147	db5
3969	17608at7147	db5
3970	176507at7147	db5
3971	176783at7147	db5
3972	17711at7147	db5
3973	177533at7147	db5
3974	17793at7147	db5
3975	178237at7147	db5
3976	178354at7147	db5
3977	178987at7147	db5
3978	179205at7147	db5
3979	180405at7147	db5
3980	180799at7147	db5
3981	180822at7147	db5
3982	181909at7147	db5
3983	182952at7147	db5
3984	183317at7147	db5
3985	183738at7147	db5
3986	184064at7147	db5
3987	184426at7147	db5
3988	184526at7147	db5
3989	18472at7147	db5
3990	18484at7147	db5
3991	185066at7147	db5
3992	185345at7147	db5
3993	185360at7147	db5
3994	186132at7147	db5
3995	186601at7147	db5
3996	186862at7147	db5
3997	187558at7147	db5
3998	187806at7147	db5
3999	189418at7147	db5
4000	189702at7147	db5
4001	189709at7147	db5
4002	190063at7147	db5
4003	190195at7147	db5
4004	190773at7147	db5
4005	191118at7147	db5
4006	192868at7147	db5
4007	193528at7147	db5
4008	193600at7147	db5
4009	193617at7147	db5
4010	193781at7147	db5
4011	194370at7147	db5
4012	194613at7147	db5
4013	195925at7147	db5
4014	196145at7147	db5
4015	197370at7147	db5
4016	197467at7147	db5
4017	197512at7147	db5
4018	198185at7147	db5
4019	198499at7147	db5
4020	199143at7147	db5
4021	199566at7147	db5
4022	199581at7147	db5
4023	201214at7147	db5
4024	201808at7147	db5
4025	201874at7147	db5
4026	202022at7147	db5
4027	202071at7147	db5
4028	202191at7147	db5
4029	202637at7147	db5
4030	203027at7147	db5
4031	203551at7147	db5
4032	203893at7147	db5
4033	204032at7147	db5
4034	204329at7147	db5
4035	204581at7147	db5
4036	205264at7147	db5
4037	205381at7147	db5
4038	205624at7147	db5
4039	20633at7147	db5
4040	206750at7147	db5
4041	206914at7147	db5
4042	206928at7147	db5
4043	207042at7147	db5
4044	20729at7147	db5
4045	207337at7147	db5
4046	20769at7147	db5
4047	20821at7147	db5
4048	208373at7147	db5
4049	208604at7147	db5
4050	209049at7147	db5
4051	209274at7147	db5
4052	209900at7147	db5
4053	210040at7147	db5
4054	210074at7147	db5
4055	210188at7147	db5
4056	210598at7147	db5
4057	21072at7147	db5
4058	210782at7147	db5
4059	211293at7147	db5
4060	211325at7147	db5
4061	211337at7147	db5
4062	211613at7147	db5
4063	211848at7147	db5
4064	212151at7147	db5
4065	212459at7147	db5
4066	21253at7147	db5
4067	213130at7147	db5
4068	21351at7147	db5
4069	214635at7147	db5
4070	215197at7147	db5
4071	216212at7147	db5
4072	216792at7147	db5
4073	216894at7147	db5
4074	217926at7147	db5
4075	218465at7147	db5
4076	21852at7147	db5
4077	219266at7147	db5
4078	219582at7147	db5
4079	219749at7147	db5
4080	220196at7147	db5
4081	220211at7147	db5
4082	220756at7147	db5
4083	220802at7147	db5
4084	220933at7147	db5
4085	220949at7147	db5
4086	221190at7147	db5
4087	221957at7147	db5
4088	222109at7147	db5
4089	222703at7147	db5
4090	222783at7147	db5
4091	222790at7147	db5
4092	223496at7147	db5
4093	223877at7147	db5
4094	224392at7147	db5
4095	22449at7147	db5
4096	224754at7147	db5
4097	224995at7147	db5
4098	225053at7147	db5
4099	226119at7147	db5
4100	226451at7147	db5
4101	226656at7147	db5
4102	227250at7147	db5
4103	227682at7147	db5
4104	22815at7147	db5
4105	228369at7147	db5
4106	228997at7147	db5
4107	229124at7147	db5
4108	229217at7147	db5
4109	229756at7147	db5
4110	230195at7147	db5
4111	230202at7147	db5
4112	230211at7147	db5
4113	230403at7147	db5
4114	231212at7147	db5
4115	231315at7147	db5
4116	232603at7147	db5
4117	232800at7147	db5
4118	233254at7147	db5
4119	233260at7147	db5
4120	233318at7147	db5
4121	234002at7147	db5
4122	234671at7147	db5
4123	234805at7147	db5
4124	235260at7147	db5
4125	235448at7147	db5
4126	235503at7147	db5
4127	23560at7147	db5
4128	235700at7147	db5
4129	236272at7147	db5
4130	236368at7147	db5
4131	236395at7147	db5
4132	237862at7147	db5
4133	238019at7147	db5
4134	238841at7147	db5
4135	238923at7147	db5
4136	238941at7147	db5
4137	239017at7147	db5
4138	240367at7147	db5
4139	241047at7147	db5
4140	241233at7147	db5
4141	241245at7147	db5
4142	241904at7147	db5
4143	242055at7147	db5
4144	242228at7147	db5
4145	242314at7147	db5
4146	243227at7147	db5
4147	243458at7147	db5
4148	244310at7147	db5
4149	245009at7147	db5
4150	245053at7147	db5
4151	245398at7147	db5
4152	245898at7147	db5
4153	246813at7147	db5
4154	247074at7147	db5
4155	247235at7147	db5
4156	247393at7147	db5
4157	247475at7147	db5
4158	247755at7147	db5
4159	248245at7147	db5
4160	248623at7147	db5
4161	248858at7147	db5
4162	248981at7147	db5
4163	249263at7147	db5
4164	249383at7147	db5
4165	249737at7147	db5
4166	249779at7147	db5
4167	250604at7147	db5
4168	250611at7147	db5
4169	250868at7147	db5
4170	25091at7147	db5
4171	251010at7147	db5
4172	25119at7147	db5
4173	25176at7147	db5
4174	252061at7147	db5
4175	252159at7147	db5
4176	252597at7147	db5
4177	252614at7147	db5
4178	252642at7147	db5
4179	252684at7147	db5
4180	25297at7147	db5
4181	253582at7147	db5
4182	253584at7147	db5
4183	253625at7147	db5
4184	25380at7147	db5
4185	254013at7147	db5
4186	254208at7147	db5
4187	254505at7147	db5
4188	254558at7147	db5
4189	254826at7147	db5
4190	255269at7147	db5
4191	255721at7147	db5
4192	256470at7147	db5
4193	256579at7147	db5
4194	256785at7147	db5
4195	256852at7147	db5
4196	257562at7147	db5
4197	258056at7147	db5
4198	258667at7147	db5
4199	259489at7147	db5
4200	259866at7147	db5
4201	260154at7147	db5
4202	260381at7147	db5
4203	260397at7147	db5
4204	260437at7147	db5
4205	260461at7147	db5
4206	2609at7147	db5
4207	2610at7147	db5
4208	261164at7147	db5
4209	261374at7147	db5
4210	261446at7147	db5
4211	261841at7147	db5
4212	262341at7147	db5
4213	262890at7147	db5
4214	263026at7147	db5
4215	263649at7147	db5
4216	264141at7147	db5
4217	264309at7147	db5
4218	265149at7147	db5
4219	265425at7147	db5
4220	26603at7147	db5
4221	266347at7147	db5
4222	266363at7147	db5
4223	266482at7147	db5
4224	268234at7147	db5
4225	26854at7147	db5
4226	268798at7147	db5
4227	268926at7147	db5
4228	269347at7147	db5
4229	269467at7147	db5
4230	270215at7147	db5
4231	270782at7147	db5
4232	2709at7147	db5
4233	271368at7147	db5
4234	271537at7147	db5
4235	271572at7147	db5
4236	272009at7147	db5
4237	272293at7147	db5
4238	272627at7147	db5
4239	27297at7147	db5
4240	274222at7147	db5
4241	274263at7147	db5
4242	274268at7147	db5
4243	274377at7147	db5
4244	274396at7147	db5
4245	274715at7147	db5
4246	274937at7147	db5
4247	275025at7147	db5
4248	275051at7147	db5
4249	275971at7147	db5
4250	276213at7147	db5
4251	276247at7147	db5
4252	276371at7147	db5
4253	276853at7147	db5
4254	277284at7147	db5
4255	277731at7147	db5
4256	278097at7147	db5
4257	27839at7147	db5
4258	278453at7147	db5
4259	278677at7147	db5
4260	278880at7147	db5
4261	279394at7147	db5
4262	280333at7147	db5
4263	280671at7147	db5
4264	280996at7147	db5
4265	281225at7147	db5
4266	281393at7147	db5
4267	281912at7147	db5
4268	281921at7147	db5
4269	282614at7147	db5
4270	282860at7147	db5
4271	283279at7147	db5
4272	283328at7147	db5
4273	284736at7147	db5
4274	285016at7147	db5
4275	286175at7147	db5
4276	286387at7147	db5
4277	286403at7147	db5
4278	287034at7147	db5
4279	287822at7147	db5
4280	288097at7147	db5
4281	288131at7147	db5
4282	288648at7147	db5
4283	288665at7147	db5
4284	288922at7147	db5
4285	289817at7147	db5
4286	290655at7147	db5
4287	290830at7147	db5
4288	290986at7147	db5
4289	291961at7147	db5
4290	292437at7147	db5
4291	29289at7147	db5
4292	292918at7147	db5
4293	292983at7147	db5
4294	293949at7147	db5
4295	294280at7147	db5
4296	295163at7147	db5
4297	295178at7147	db5
4298	295310at7147	db5
4299	296596at7147	db5
4300	29659at7147	db5
4301	296706at7147	db5
4302	296850at7147	db5
4303	297594at7147	db5
4304	297810at7147	db5
4305	297901at7147	db5
4306	298064at7147	db5
4307	298657at7147	db5
4308	298916at7147	db5
4309	299018at7147	db5
4310	299040at7147	db5
4311	299634at7147	db5
4312	299836at7147	db5
4313	300552at7147	db5
4314	301408at7147	db5
4315	301684at7147	db5
4316	301691at7147	db5
4317	30213at7147	db5
4318	302314at7147	db5
4319	302891at7147	db5
4320	302920at7147	db5
4321	303198at7147	db5
4322	303353at7147	db5
4323	303443at7147	db5
4324	304822at7147	db5
4325	304892at7147	db5
4326	305729at7147	db5
4327	306780at7147	db5
4328	306810at7147	db5
4329	306844at7147	db5
4330	307476at7147	db5
4331	307605at7147	db5
4332	308180at7147	db5
4333	308466at7147	db5
4334	308629at7147	db5
4335	308957at7147	db5
4336	309306at7147	db5
4337	310595at7147	db5
4338	311661at7147	db5
4339	3120at7147	db5
4340	312756at7147	db5
4341	312781at7147	db5
4342	314566at7147	db5
4343	315085at7147	db5
4344	315235at7147	db5
4345	315280at7147	db5
4346	316064at7147	db5
4347	316979at7147	db5
4348	317138at7147	db5
4349	317266at7147	db5
4350	317369at7147	db5
4351	317484at7147	db5
4352	318213at7147	db5
4353	318260at7147	db5
4354	318410at7147	db5
4355	318998at7147	db5
4356	319005at7147	db5
4357	319170at7147	db5
4358	31943at7147	db5
4359	319488at7147	db5
4360	320262at7147	db5
4361	321389at7147	db5
4362	322639at7147	db5
4363	322677at7147	db5
4364	323705at7147	db5
4365	324493at7147	db5
4366	325416at7147	db5
4367	326289at7147	db5
4368	326304at7147	db5
4369	32812at7147	db5
4370	330766at7147	db5
4371	33135at7147	db5
4372	33155at7147	db5
4373	331756at7147	db5
4374	33177at7147	db5
4375	331781at7147	db5
4376	331803at7147	db5
4377	333943at7147	db5
4378	33410at7147	db5
4379	334148at7147	db5
4380	334698at7147	db5
4381	33480at7147	db5
4382	335931at7147	db5
4383	336604at7147	db5
4384	336695at7147	db5
4385	337136at7147	db5
4386	338103at7147	db5
4387	339400at7147	db5
4388	340115at7147	db5
4389	340179at7147	db5
4390	340210at7147	db5
4391	341071at7147	db5
4392	341416at7147	db5
4393	342332at7147	db5
4394	343482at7147	db5
4395	345909at7147	db5
4396	346156at7147	db5
4397	347673at7147	db5
4398	34784at7147	db5
4399	348171at7147	db5
4400	348417at7147	db5
4401	35089at7147	db5
4402	351844at7147	db5
4403	35188at7147	db5
4404	35253at7147	db5
4405	353371at7147	db5
4406	35393at7147	db5
4407	355470at7147	db5
4408	355810at7147	db5
4409	35727at7147	db5
4410	36758at7147	db5
4411	37351at7147	db5
4412	37448at7147	db5
4413	37647at7147	db5
4414	37895at7147	db5
4415	38435at7147	db5
4416	38813at7147	db5
4417	39439at7147	db5
4418	39526at7147	db5
4419	40328at7147	db5
4420	40401at7147	db5
4421	40805at7147	db5
4422	41815at7147	db5
